SentenceID,NounScore,VerbScore,"Noun Only   (1.0, 0.0)","Verb Only   (0.0, 1.0)","Equal       (0.5, 0.5)","Noun-heavy  (0.7, 0.3)","Verb-heavy  (0.3, 0.7)"
60,0.2,0.723843,0.2,0.723843,0.461921,0.357153,0.56669
61,0.167214,0.41641,0.167214,0.41641,0.291812,0.241973,0.341651
62,0.103349,0.673707,0.103349,0.673707,0.388528,0.274457,0.5026
63,0.3,0.791111,0.3,0.791111,0.545556,0.447333,0.643778
64,0.378977,0.653333,0.378977,0.653333,0.516155,0.461284,0.571027
65,0.347396,0.501667,0.347396,0.501667,0.424531,0.393677,0.455385
66,0.434414,0.399444,0.434414,0.399444,0.416929,0.423923,0.409935
67,0.35,0.714815,0.35,0.714815,0.532407,0.459444,0.60537
68,0.3,0.808824,0.3,0.808824,0.554412,0.452647,0.656176
69,0.382878,0.591667,0.382878,0.591667,0.487273,0.445515,0.52903
70,0.319728,0.453951,0.319728,0.453951,0.38684,0.359995,0.413684
71,0.397969,0.666667,0.397969,0.666667,0.532318,0.478578,0.586057
72,0.287037,0.107273,0.287037,0.107273,0.197155,0.233108,0.161202
73,0.333333,0.62,0.333333,0.62,0.476667,0.419333,0.534
74,0.117284,0.10276,0.117284,0.10276,0.110022,0.112927,0.107117
75,0.285714,0.222222,0.285714,0.222222,0.253968,0.266667,0.24127
76,0.375,0.75,0.375,0.75,0.5625,0.4875,0.6375
77,0.286616,0.536616,0.286616,0.536616,0.411616,0.361616,0.461616
78,0.285714,0.611111,0.285714,0.611111,0.448413,0.383333,0.513492
79,0.372685,0.85873,0.372685,0.85873,0.615708,0.518499,0.712917
80,0.237812,0.1114,0.237812,0.1114,0.174606,0.199888,0.149323
81,0.373366,0.535897,0.373366,0.535897,0.454632,0.422125,0.487138
82,0.338207,0.593026,0.338207,0.593026,0.465617,0.414653,0.516581
83,0.334722,0.593026,0.334722,0.593026,0.463874,0.412213,0.515535
84,0.1,0.76886,0.1,0.76886,0.43443,0.300658,0.568202
85,0.333333,0.602667,0.333333,0.602667,0.468,0.414133,0.521867
86,0.249444,0.512879,0.249444,0.512879,0.381162,0.328475,0.433848
87,0.344444,0.589177,0.344444,0.589177,0.466811,0.417864,0.515758
88,0.266667,0.525427,0.266667,0.525427,0.396047,0.344295,0.447799
89,0.347222,0.340278,0.347222,0.340278,0.34375,0.345139,0.342361
90,0.25,0.426667,0.25,0.426667,0.338333,0.303,0.373667
91,0.1875,0.512581,0.1875,0.512581,0.350041,0.285024,0.415057
92,0.299689,0.846078,0.299689,0.846078,0.572884,0.463606,0.682162
93,0.119048,0.594048,0.119048,0.594048,0.356548,0.261548,0.451548
94,0.354167,0.666667,0.354167,0.666667,0.510417,0.447917,0.572917
95,0.222222,0.800705,0.222222,0.800705,0.511464,0.395767,0.62716
96,0.261905,0.927137,0.261905,0.927137,0.594521,0.461474,0.727567
97,0.318783,0.5,0.318783,0.5,0.409392,0.373148,0.445635
98,0.204082,0.952381,0.204082,0.952381,0.578231,0.428571,0.727891
99,0.029398,0.377749,0.029398,0.377749,0.203574,0.133903,0.273244
100,0.393344,0.856239,0.393344,0.856239,0.624792,0.532213,0.717371
101,0.326562,0.538889,0.326562,0.538889,0.432726,0.39026,0.475191
102,0.130767,0.284136,0.130767,0.284136,0.207451,0.176778,0.238125
103,0.318182,0.72,0.318182,0.72,0.519091,0.438727,0.599455
104,0.35,0.740741,0.35,0.740741,0.54537,0.467222,0.623519
105,0.357143,0.75,0.357143,0.75,0.553571,0.475,0.632143
106,0.356293,0.638622,0.356293,0.638622,0.497458,0.440992,0.553923
107,0.281818,0.674968,0.281818,0.674968,0.478393,0.399763,0.557023
108,0.326128,0.683333,0.326128,0.683333,0.504731,0.43329,0.576172
109,0.375,0.617778,0.375,0.617778,0.496389,0.447833,0.544944
110,0.243056,0.391667,0.243056,0.391667,0.317361,0.287639,0.347083
111,0.388889,0.771739,0.388889,0.771739,0.580314,0.503744,0.656884
112,0.354737,0.401076,0.354737,0.401076,0.377906,0.368639,0.387174
113,0.327111,0.280556,0.327111,0.280556,0.303833,0.313144,0.294522
114,0.285714,0.746667,0.285714,0.746667,0.51619,0.424,0.608381
115,0.25,0.398148,0.25,0.398148,0.324074,0.294444,0.353704
116,0.25,0.398148,0.25,0.398148,0.324074,0.294444,0.353704
117,0.284686,0.590278,0.284686,0.590278,0.437482,0.376364,0.4986
118,0.365278,0.6056,0.365278,0.6056,0.485439,0.437374,0.533503
119,0.241905,0.397917,0.241905,0.397917,0.319911,0.288708,0.351113
120,0.233766,0.155172,0.233766,0.155172,0.194469,0.210188,0.178751
121,0.270988,0.648397,0.270988,0.648397,0.459692,0.384211,0.535174
122,0.0,0.085167,0.0,0.085167,0.042584,0.02555,0.059617
123,0.358025,0.777778,0.358025,0.777778,0.567901,0.483951,0.651852
124,0.299242,0.36969,0.299242,0.36969,0.334466,0.320377,0.348555
125,0.386212,0.820299,0.386212,0.820299,0.603255,0.516438,0.690073
126,0.268756,0.718691,0.268756,0.718691,0.493724,0.403737,0.583711
127,0.145178,0.460256,0.145178,0.460256,0.302717,0.239702,0.365733
128,0.287037,0.555556,0.287037,0.555556,0.421296,0.367593,0.475
129,0.171476,0.589561,0.171476,0.589561,0.380519,0.296902,0.464136
130,0.366725,0.866239,0.366725,0.866239,0.616482,0.516579,0.716385
131,0.324507,0.97906,0.324507,0.97906,0.651783,0.520873,0.782694
132,0.282828,0.431213,0.282828,0.431213,0.357021,0.327344,0.386698
133,0.339683,0.479766,0.339683,0.479766,0.409724,0.381708,0.437741
134,0.281818,0.866667,0.281818,0.866667,0.574242,0.457273,0.691212
135,0.299074,0.511111,0.299074,0.511111,0.405093,0.362685,0.4475
136,0.35,0.788095,0.35,0.788095,0.569048,0.481429,0.656667
137,0.357143,0.533333,0.357143,0.533333,0.445238,0.41,0.480476
138,0.3,0.338398,0.3,0.338398,0.319199,0.311519,0.326879
139,0.372727,0.39188,0.372727,0.39188,0.382304,0.378473,0.386134
140,0.4,0.771429,0.4,0.771429,0.585714,0.511429,0.66
141,0.208333,0.471713,0.208333,0.471713,0.340023,0.287347,0.392699
142,0.291667,0.81,0.291667,0.81,0.550833,0.447167,0.6545
143,0.325,0.75,0.325,0.75,0.5375,0.4525,0.6225
144,0.3125,0.74188,0.3125,0.74188,0.52719,0.441314,0.613066
145,0.291667,0.612821,0.291667,0.612821,0.452244,0.388013,0.516474
146,0.285714,0.611111,0.285714,0.611111,0.448413,0.383333,0.513492
147,0.2,0.508418,0.2,0.508418,0.354209,0.292525,0.415892
148,0.3,0.58,0.3,0.58,0.44,0.384,0.496
149,0.277778,0.528889,0.277778,0.528889,0.403333,0.353111,0.453556
150,0.4,0.695238,0.4,0.695238,0.547619,0.488571,0.606667
151,0.311001,0.353333,0.311001,0.353333,0.332167,0.323701,0.340634
152,0.201852,0.835056,0.201852,0.835056,0.518454,0.391813,0.645095
153,0.27469,0.312381,0.27469,0.312381,0.293535,0.285997,0.301074
154,0.302721,0.61572,0.302721,0.61572,0.45922,0.396621,0.52182
155,0.299149,0.788889,0.299149,0.788889,0.544019,0.446071,0.641967
156,0.334936,0.72381,0.334936,0.72381,0.529373,0.451598,0.607147
157,0.214298,0.464772,0.214298,0.464772,0.339535,0.289441,0.38963
158,0.435363,0.713978,0.435363,0.713978,0.574671,0.518948,0.630394
159,0.346337,0.647689,0.346337,0.647689,0.497013,0.436743,0.557284
160,0.163194,0.367692,0.163194,0.367692,0.265443,0.224544,0.306343
161,0.370726,0.766667,0.370726,0.766667,0.568697,0.489509,0.647885
162,0.116156,0.206562,0.116156,0.206562,0.161359,0.143278,0.17944
163,0.257547,0.533913,0.257547,0.533913,0.39573,0.340457,0.451003
164,0.35068,0.611111,0.35068,0.611111,0.480896,0.42881,0.532982
165,0.325316,0.51875,0.325316,0.51875,0.422033,0.383346,0.46072
166,0.21369,0.407606,0.21369,0.407606,0.310648,0.271865,0.349431
167,0.231481,0.018182,0.231481,0.018182,0.124832,0.167492,0.082172
168,0.406036,0.771429,0.406036,0.771429,0.588732,0.515654,0.661811
169,0.393148,0.819846,0.393148,0.819846,0.606497,0.521158,0.691837
170,0.4,0.846222,0.4,0.846222,0.623111,0.533867,0.712356
171,0.328571,0.922667,0.328571,0.922667,0.625619,0.5068,0.744438
172,0.388031,0.758799,0.388031,0.758799,0.573415,0.499262,0.647569
173,0.393519,0.527273,0.393519,0.527273,0.460396,0.433645,0.487146
174,0.316667,0.72381,0.316667,0.72381,0.520238,0.43881,0.601667
175,0.299769,0.707071,0.299769,0.707071,0.50342,0.421959,0.58488
176,0.333211,0.674667,0.333211,0.674667,0.503939,0.435648,0.57223
177,0.174496,0.177273,0.174496,0.177273,0.175884,0.175329,0.17644
178,0.174496,0.40115,0.174496,0.40115,0.287823,0.242492,0.333154
179,0.402083,0.771429,0.402083,0.771429,0.586756,0.512887,0.660625
180,0.390476,0.695238,0.390476,0.695238,0.542857,0.481905,0.60381
181,0.34375,0.632255,0.34375,0.632255,0.488002,0.430301,0.545703
182,0.324432,0.793056,0.324432,0.793056,0.558744,0.465019,0.652468
183,0.306875,0.809913,0.306875,0.809913,0.558394,0.457786,0.659002
184,0.4,0.686667,0.4,0.686667,0.543333,0.486,0.600667
185,0.316667,0.829259,0.316667,0.829259,0.572963,0.470444,0.675481
186,0.403274,0.693333,0.403274,0.693333,0.548304,0.490292,0.606315
187,0.295089,0.418177,0.295089,0.418177,0.356633,0.332016,0.381251
188,0.283296,0.687471,0.283296,0.687471,0.485384,0.404549,0.566219
189,0.31746,0.373413,0.31746,0.373413,0.345437,0.334246,0.356627
190,0.375,0.76875,0.375,0.76875,0.571875,0.493125,0.650625
191,0.333333,0.75,0.333333,0.75,0.541667,0.458333,0.625
192,0.380952,0.574176,0.380952,0.574176,0.477564,0.438919,0.516209
193,0.263043,0.316128,0.263043,0.316128,0.289586,0.278969,0.300203
194,0.388889,0.72,0.388889,0.72,0.554444,0.488222,0.620667
195,0.258259,0.361538,0.258259,0.361538,0.309899,0.289243,0.330555
196,0.083333,0.572812,0.083333,0.572812,0.328073,0.230177,0.425969
197,0.252816,0.316538,0.252816,0.316538,0.284677,0.271933,0.297422
198,0.135658,0.138348,0.135658,0.138348,0.137003,0.136465,0.137541
199,0.285714,0.621231,0.285714,0.621231,0.453473,0.386369,0.520576
200,0.364103,0.419829,0.364103,0.419829,0.391966,0.380821,0.403111
201,0.339931,0.427149,0.339931,0.427149,0.38354,0.366096,0.400984
202,0.265476,0.64746,0.265476,0.64746,0.456468,0.380071,0.532865
203,0.351852,0.715556,0.351852,0.715556,0.533704,0.460963,0.606444
204,0.289815,0.595132,0.289815,0.595132,0.442474,0.38141,0.503537
205,0.179012,0.21455,0.179012,0.21455,0.196781,0.189674,0.203889
206,0.25,0.168718,0.25,0.168718,0.209359,0.225615,0.193103
207,0.302469,0.439009,0.302469,0.439009,0.370739,0.343431,0.398047
208,0.291667,0.608571,0.291667,0.608571,0.450119,0.386738,0.5135
209,0.357143,0.808571,0.357143,0.808571,0.582857,0.492571,0.673143
210,0.379885,0.75,0.379885,0.75,0.564942,0.490919,0.638965
211,0.314103,0.390635,0.314103,0.390635,0.352369,0.337062,0.367675
212,0.275367,0.819048,0.275367,0.819048,0.547207,0.438471,0.655943
213,0.35,0.358333,0.35,0.358333,0.354167,0.3525,0.355833
