SentenceID,NounScore,VerbScore,"Noun Only   (1.0, 0.0)","Verb Only   (0.0, 1.0)","Equal       (0.5, 0.5)","Noun-heavy  (0.7, 0.3)","Verb-heavy  (0.3, 0.7)"
211,0.392857,0.313786,0.392857,0.313786,0.353322,0.369136,0.337507
212,0.35437,0.289899,0.35437,0.289899,0.322135,0.335029,0.30924
213,0.397232,0.171257,0.397232,0.171257,0.284245,0.32944,0.23905
214,0.298611,0.350309,0.298611,0.350309,0.32446,0.31412,0.334799
215,0.409091,0.052066,0.409091,0.052066,0.230578,0.301983,0.159173
216,0.417211,0.059188,0.417211,0.059188,0.2382,0.309804,0.166595
217,0.4125,0.142791,0.4125,0.142791,0.277646,0.331587,0.223704
218,0.360216,0.252572,0.360216,0.252572,0.306394,0.327923,0.284865
219,0.316238,0.22744,0.316238,0.22744,0.271839,0.289599,0.25408
220,0.362399,0.188656,0.362399,0.188656,0.275528,0.310276,0.240779
221,0.327716,0.111337,0.327716,0.111337,0.219526,0.262802,0.176251
222,0.355556,0.198958,0.355556,0.198958,0.277257,0.308576,0.245938
223,0.365079,0.186806,0.365079,0.186806,0.275942,0.311597,0.240288
224,0.385648,0.333712,0.385648,0.333712,0.35968,0.370067,0.349293
225,0.418611,0.285405,0.418611,0.285405,0.352008,0.378649,0.325367
226,0.304762,0.299586,0.304762,0.299586,0.302174,0.303209,0.301139
227,0.209653,0.07328,0.209653,0.07328,0.141467,0.168741,0.114192
228,0.212986,0.117914,0.212986,0.117914,0.16545,0.184464,0.146436
229,0.262066,0.129252,0.262066,0.129252,0.195659,0.222222,0.169096
230,0.301471,0.341679,0.301471,0.341679,0.321575,0.313533,0.329616
231,0.21,0.302841,0.21,0.302841,0.25642,0.237852,0.274988
232,0.21,0.30041,0.21,0.30041,0.255205,0.237123,0.273287
233,0.310185,0.376115,0.310185,0.376115,0.34315,0.329964,0.356336
234,0.271636,0.392611,0.271636,0.392611,0.332124,0.307929,0.356319
235,0.368335,0.130185,0.368335,0.130185,0.24926,0.29689,0.20163
236,0.252533,0.343095,0.252533,0.343095,0.297814,0.279701,0.315926
237,0.374163,0.32138,0.374163,0.32138,0.347771,0.358328,0.337215
238,0.392154,0.404823,0.392154,0.404823,0.398488,0.395954,0.401022
239,0.161616,0.133135,0.161616,0.133135,0.147376,0.153072,0.141679
240,0.344444,0.088095,0.344444,0.088095,0.21627,0.26754,0.165
241,0.330482,0.212799,0.330482,0.212799,0.271641,0.295178,0.248104
242,0.34625,0.251058,0.34625,0.251058,0.298654,0.317692,0.279616
243,0.33563,0.142725,0.33563,0.142725,0.239177,0.277758,0.200596
244,0.358803,0.181221,0.358803,0.181221,0.270012,0.305528,0.234496
245,0.318366,0.237893,0.318366,0.237893,0.278129,0.294224,0.262035
246,0.38151,0.142784,0.38151,0.142784,0.262147,0.309892,0.214402
247,0.299793,0.073072,0.299793,0.073072,0.186432,0.231777,0.141088
248,0.317889,0.140882,0.317889,0.140882,0.229386,0.264787,0.193984
249,0.408556,0.384889,0.408556,0.384889,0.396722,0.401456,0.391989
250,0.384615,0.351157,0.384615,0.351157,0.367886,0.374578,0.361195
251,0.328571,0.172283,0.328571,0.172283,0.250427,0.281685,0.21917
252,0.376819,0.274217,0.376819,0.274217,0.325518,0.346038,0.304997
253,0.292763,0.289983,0.292763,0.289983,0.291373,0.291929,0.290817
254,0.333333,0.263552,0.333333,0.263552,0.298443,0.312399,0.284487
255,0.323529,0.291005,0.323529,0.291005,0.307267,0.313772,0.300763
256,0.363849,0.248224,0.363849,0.248224,0.306036,0.329161,0.282911
257,0.333333,0.255842,0.333333,0.255842,0.294588,0.310086,0.27909
258,0.244444,0.377778,0.244444,0.377778,0.311111,0.284444,0.337778
259,0.328122,0.115989,0.328122,0.115989,0.222055,0.264482,0.179629
260,0.323099,0.155093,0.323099,0.155093,0.239096,0.272697,0.205495
261,0.294588,0.2779,0.294588,0.2779,0.286244,0.289581,0.282906
262,0.363636,0.347544,0.363636,0.347544,0.35559,0.358809,0.352372
